game_index,white_agent,black_agent,winner,white_won,black_won,draw,moves,termination_reason,white_avg_nodes,black_avg_nodes,white_avg_time,black_avg_time,total_avg_nodes,total_avg_time
770,Agent_capture_threats__rook_activity,Agent_bishop_pair__pawn_structure,b,0,1,0,38,checkmate,491.68,475.74,0.043761,0.023035,483.71,0.033398
771,Agent_capture_threats__rook_activity,Agent_bishop_pair__piece_position,draw,0,0,1,60,move_cap,373.13,376.47,0.032335,0.011079,374.8,0.021707
772,Agent_capture_threats__rook_activity,Agent_bishop_pair__rook_activity,b,0,1,0,32,king_exploded,568.5,587.44,0.058191,0.021715,577.97,0.039953
773,Agent_capture_threats__rook_activity,Agent_capture_threats__center_control,b,0,1,0,34,king_exploded,952.53,1038.71,0.104051,0.131945,995.62,0.117998
774,Agent_capture_threats__rook_activity,Agent_capture_threats__enemy_king_danger,b,0,1,0,30,king_exploded,732.6,823.6,0.077403,0.119194,778.1,0.098299
775,Agent_capture_threats__rook_activity,Agent_capture_threats__king_safety,draw,0,0,1,60,move_cap,586.6,506.6,0.052959,0.041021,546.6,0.04699
776,Agent_capture_threats__rook_activity,Agent_capture_threats__material,draw,0,0,1,60,move_cap,690.37,687.2,0.067252,0.060064,688.78,0.063658
777,Agent_capture_threats__rook_activity,Agent_capture_threats__mobility,draw,0,0,1,60,move_cap,484.5,534.43,0.04943,0.078192,509.47,0.063811
778,Agent_capture_threats__rook_activity,Agent_capture_threats__pawn_structure,w,1,0,0,49,king_exploded,896.36,889.42,0.101009,0.115911,892.89,0.10846
779,Agent_capture_threats__rook_activity,Agent_capture_threats__piece_position,draw,0,0,1,60,move_cap,373.13,376.47,0.035219,0.032392,374.8,0.033806
780,Agent_capture_threats__rook_activity,Agent_center_control__enemy_king_danger,b,0,1,0,42,king_exploded,584.67,677.24,0.059187,0.058678,630.95,0.058933
781,Agent_capture_threats__rook_activity,Agent_center_control__king_safety,draw,0,0,1,60,move_cap,785.47,728.3,0.103324,0.053563,756.88,0.078443
782,Agent_capture_threats__rook_activity,Agent_center_control__material,draw,0,0,1,60,move_cap,600.4,669.63,0.062396,0.035917,635.02,0.049157
783,Agent_center_control__enemy_king_danger,Agent_bishop_pair,w,1,0,0,29,king_exploded,730.93,700.14,0.066905,0.01585,715.54,0.041377
784,Agent_center_control__enemy_king_danger,Agent_capture_threats,w,1,0,0,15,king_exploded,837.12,643.86,0.074346,0.056416,740.49,0.065381
785,Agent_center_control__enemy_king_danger,Agent_center_control,b,0,1,0,32,king_exploded,1018.94,942.44,0.084872,0.032522,980.69,0.058697
786,Agent_center_control__enemy_king_danger,Agent_enemy_king_danger,w,1,0,0,15,king_exploded,711.62,786.57,0.058916,0.038821,749.1,0.048868
787,Agent_center_control__enemy_king_danger,Agent_king_safety,draw,0,0,1,60,move_cap,459.4,510.47,0.046038,0.01151,484.93,0.028774
788,Agent_center_control__enemy_king_danger,Agent_material,draw,0,0,1,60,move_cap,674.2,664.17,0.067399,0.013213,669.18,0.040306
789,Agent_center_control__enemy_king_danger,Agent_mobility,b,0,1,0,22,king_exploded,789.91,735.0,0.071285,0.081692,762.45,0.076488
790,Agent_center_control__enemy_king_danger,Agent_pawn_structure,w,1,0,0,21,king_exploded,652.36,690.7,0.066012,0.0294,671.53,0.047706
791,Agent_center_control__enemy_king_danger,Agent_piece_position,w,1,0,0,29,king_exploded,741.6,688.29,0.059916,0.013703,714.94,0.036809
792,Agent_center_control__enemy_king_danger,Agent_rook_activity,draw,0,0,1,60,move_cap,545.67,564.07,0.048233,0.014604,554.87,0.031418
793,Agent_center_control__enemy_king_danger,Agent_bishop_pair__capture_threats,w,1,0,0,15,king_exploded,837.12,643.86,0.069089,0.062845,740.49,0.065967
794,Agent_center_control__enemy_king_danger,Agent_bishop_pair__center_control,b,0,1,0,32,king_exploded,1018.94,942.44,0.090052,0.043714,980.69,0.066883
795,Agent_center_control__enemy_king_danger,Agent_bishop_pair__enemy_king_danger,draw,0,0,1,60,move_cap,686.9,644.43,0.055133,0.04087,665.67,0.048001
796,Agent_center_control__enemy_king_danger,Agent_bishop_pair__king_safety,draw,0,0,1,60,move_cap,385.33,711.83,0.032697,0.023866,548.58,0.028281
797,Agent_center_control__enemy_king_danger,Agent_bishop_pair__material,draw,0,0,1,60,move_cap,662.93,639.1,0.066055,0.021094,651.02,0.043574
798,Agent_center_control__enemy_king_danger,Agent_bishop_pair__mobility,b,0,1,0,22,king_exploded,789.91,735.0,0.070414,0.090696,762.45,0.080555
799,Agent_center_control__enemy_king_danger,Agent_bishop_pair__pawn_structure,w,1,0,0,19,king_exploded,654.7,738.78,0.057259,0.049661,696.74,0.05346
800,Agent_center_control__enemy_king_danger,Agent_bishop_pair__piece_position,w,1,0,0,29,king_exploded,741.6,688.29,0.062242,0.021672,714.94,0.041957
801,Agent_center_control__enemy_king_danger,Agent_bishop_pair__rook_activity,draw,0,0,1,60,move_cap,617.37,619.3,0.058187,0.023589,618.33,0.040888
802,Agent_center_control__enemy_king_danger,Agent_capture_threats__center_control,b,0,1,0,40,king_exploded,768.5,693.35,0.072228,0.081725,730.92,0.076976
803,Agent_center_control__enemy_king_danger,Agent_capture_threats__enemy_king_danger,w,1,0,0,15,king_exploded,969.5,673.29,0.101065,0.090537,821.39,0.095801
804,Agent_center_control__enemy_king_danger,Agent_capture_threats__king_safety,w,1,0,0,13,king_exploded,786.43,729.17,0.069792,0.076111,757.8,0.072952
805,Agent_center_control__enemy_king_danger,Agent_capture_threats__material,draw,0,0,1,60,move_cap,807.83,810.03,0.074033,0.080315,808.93,0.077174
806,Agent_center_control__enemy_king_danger,Agent_capture_threats__mobility,draw,0,0,1,60,move_cap,1057.9,1050.53,0.091196,0.179586,1054.22,0.135391
807,Agent_center_control__enemy_king_danger,Agent_capture_threats__pawn_structure,w,1,0,0,57,king_exploded,860.28,789.25,0.081865,0.098679,824.76,0.090272
808,Agent_center_control__enemy_king_danger,Agent_capture_threats__piece_position,draw,0,0,1,60,move_cap,734.2,798.37,0.063932,0.072772,766.28,0.068352
809,Agent_center_control__enemy_king_danger,Agent_capture_threats__rook_activity,w,1,0,0,15,king_exploded,837.12,643.86,0.068618,0.065427,740.49,0.067022
810,Agent_center_control__enemy_king_danger,Agent_center_control__king_safety,w,1,0,0,11,king_exploded,1055.83,1058.2,0.088435,0.047468,1057.02,0.067951
811,Agent_center_control__enemy_king_danger,Agent_center_control__material,draw,0,0,1,60,move_cap,615.2,651.6,0.064542,0.038183,633.4,0.051363
812,Agent_center_control__king_safety,Agent_bishop_pair,w,1,0,0,37,king_exploded,857.95,776.78,0.061939,0.02948,817.36,0.04571
813,Agent_center_control__king_safety,Agent_capture_threats,draw,0,0,1,60,move_cap,951.5,966.93,0.05356,0.091062,959.22,0.072311
814,Agent_center_control__king_safety,Agent_center_control,w,1,0,0,11,king_exploded,824.33,785.8,0.044355,0.033848,805.07,0.039101
815,Agent_center_control__king_safety,Agent_enemy_king_danger,b,0,1,0,38,king_exploded,804.68,763.21,0.051032,0.043809,783.95,0.047421
816,Agent_center_control__king_safety,Agent_king_safety,draw,0,0,1,60,move_cap,548.03,631.97,0.02892,0.013583,590.0,0.021252
817,Agent_center_control__king_safety,Agent_material,b,0,1,0,44,checkmate,813.91,813.55,0.047701,0.015461,813.73,0.031581
818,Agent_center_control__king_safety,Agent_mobility,draw,0,0,1,60,move_cap,850.73,832.77,0.045333,0.073348,841.75,0.059341
819,Agent_center_control__king_safety,Agent_pawn_structure,b,0,1,0,42,king_exploded,971.76,983.86,0.050583,0.045936,977.81,0.04826
820,Agent_center_control__king_safety,Agent_piece_position,draw,0,0,1,60,move_cap,693.2,716.2,0.033131,0.013696,704.7,0.023414
821,Agent_center_control__king_safety,Agent_rook_activity,w,1,0,0,19,king_exploded,971.7,1040.78,0.053351,0.025577,1006.24,0.039464
822,Agent_center_control__king_safety,Agent_bishop_pair__capture_threats,draw,0,0,1,60,move_cap,951.5,966.93,0.057065,0.10452,959.22,0.080792
823,Agent_center_control__king_safety,Agent_bishop_pair__center_control,b,0,1,0,26,king_exploded,714.69,790.69,0.042005,0.048884,752.69,0.045444
824,Agent_center_control__king_safety,Agent_bishop_pair__enemy_king_danger,b,0,1,0,24,king_exploded,963.33,818.17,0.047874,0.051518,890.75,0.049696
825,Agent_center_control__king_safety,Agent_bishop_pair__king_safety,draw,0,0,1,60,move_cap,563.2,651.4,0.030478,0.022599,607.3,0.026538
826,Agent_center_control__king_safety,Agent_bishop_pair__material,w,1,0,0,37,king_exploded,877.16,850.17,0.053917,0.030099,863.66,0.042008
827,Agent_center_control__king_safety,Agent_bishop_pair__mobility,draw,0,0,1,60,move_cap,762.7,711.8,0.050661,0.071073,737.25,0.060867
828,Agent_center_control__king_safety,Agent_bishop_pair__pawn_structure,draw,0,0,1,60,move_cap,929.5,889.53,0.07966,0.076612,909.52,0.078136
829,Agent_center_control__king_safety,Agent_bishop_pair__piece_position,draw,0,0,1,60,move_cap,693.2,716.2,0.044757,0.026289,704.7,0.035523
830,Agent_center_control__king_safety,Agent_bishop_pair__rook_activity,draw,0,0,1,60,move_cap,807.53,823.8,0.056559,0.037023,815.67,0.046791
831,Agent_center_control__king_safety,Agent_capture_threats__center_control,w,1,0,0,35,king_exploded,846.83,849.65,0.04379,0.096475,848.24,0.070133
832,Agent_center_control__king_safety,Agent_capture_threats__enemy_king_danger,b,0,1,0,38,king_exploded,596.63,637.21,0.03023,0.079116,616.92,0.054673
833,Agent_center_control__king_safety,Agent_capture_threats__king_safety,draw,0,0,1,60,move_cap,548.07,581.77,0.030565,0.053153,564.92,0.041859
834,Agent_center_control__king_safety,Agent_capture_threats__material,b,0,1,0,36,king_exploded,819.22,859.28,0.053095,0.090382,839.25,0.071739
835,Agent_center_control__king_safety,Agent_capture_threats__mobility,b,0,1,0,20,king_exploded,811.0,774.9,0.040034,0.124137,792.95,0.082086
836,Agent_center_control__king_safety,Agent_capture_threats__pawn_structure,b,0,1,0,56,checkmate,796.82,757.68,0.045556,0.096968,777.25,0.071262
837,Agent_center_control__king_safety,Agent_capture_threats__piece_position,w,1,0,0,31,king_exploded,757.25,766.6,0.038904,0.063139,761.92,0.051022
838,Agent_center_control__king_safety,Agent_capture_threats__rook_activity,draw,0,0,1,60,move_cap,1137.5,1193.93,0.073347,0.154038,1165.72,0.113693
839,Agent_center_control__king_safety,Agent_center_control__enemy_king_danger,b,0,1,0,40,king_exploded,973.75,1040.3,0.050784,0.095783,1007.02,0.073283
840,Agent_center_control__king_safety,Agent_center_control__material,draw,0,0,1,60,move_cap,550.37,553.33,0.029812,0.029179,551.85,0.029496
841,Agent_center_control__material,Agent_bishop_pair,w,1,0,0,49,checkmate,675.24,630.79,0.041644,0.015284,653.02,0.028464
842,Agent_center_control__material,Agent_capture_threats,w,1,0,0,53,king_exploded,1047.89,986.77,0.050123,0.092233,1017.33,0.071178
843,Agent_center_control__material,Agent_center_control,draw,0,0,1,60,move_cap,1062.8,1017.5,0.046562,0.032489,1040.15,0.039526
844,Agent_center_control__material,Agent_enemy_king_danger,b,0,1,0,40,king_exploded,1188.2,1296.0,0.051267,0.062776,1242.1,0.057021
845,Agent_center_control__material,Agent_king_safety,w,1,0,0,39,checkmate,534.6,574.84,0.035761,0.023391,554.72,0.029576
846,Agent_center_control__material,Agent_material,w,1,0,0,49,checkmate,675.24,630.79,0.041356,0.012051,653.02,0.026703
847,Agent_center_control__material,Agent_mobility,b,0,1,0,34,king_exploded,616.18,933.94,0.03213,0.07552,775.06,0.053825
848,Agent_center_control__material,Agent_pawn_structure,w,1,0,0,21,king_exploded,839.91,473.0,0.046723,0.021029,656.45,0.033876
849,Agent_center_control__material,Agent_piece_position,draw,0,0,1,60,move_cap,902.27,853.53,0.051597,0.018868,877.9,0.035232
850,Agent_center_control__material,Agent_rook_activity,w,1,0,0,25,checkmate,877.0,813.67,0.050555,0.021571,845.33,0.036063
851,Agent_center_control__material,Agent_bishop_pair__capture_threats,w,1,0,0,53,king_exploded,1047.89,986.77,0.051734,0.113436,1017.33,0.082585
852,Agent_center_control__material,Agent_bishop_pair__center_control,w,1,0,0,39,checkmate,849.25,824.42,0.036781,0.037437,836.84,0.037109
853,Agent_center_control__material,Agent_bishop_pair__enemy_king_danger,draw,0,0,1,60,move_cap,738.77,710.7,0.046443,0.048768,724.73,0.047605
854,Agent_center_control__material,Agent_bishop_pair__king_safety,w,1,0,0,39,checkmate,534.6,574.84,0.032895,0.02271,554.72,0.027802
855,Agent_center_control__material,Agent_bishop_pair__material,w,1,0,0,49,checkmate,675.24,630.79,0.041628,0.020667,653.02,0.031147
856,Agent_center_control__material,Agent_bishop_pair__mobility,b,0,1,0,34,king_exploded,616.18,933.94,0.035299,0.088819,775.06,0.062059
857,Agent_center_control__material,Agent_bishop_pair__pawn_structure,w,1,0,0,39,checkmate,831.85,707.89,0.04242,0.036931,769.87,0.039676
858,Agent_center_control__material,Agent_bishop_pair__piece_position,draw,0,0,1,60,move_cap,902.27,853.53,0.048572,0.027963,877.9,0.038267
859,Agent_center_control__material,Agent_bishop_pair__rook_activity,w,1,0,0,25,checkmate,877.0,813.67,0.048607,0.038198,845.33,0.043402
860,Agent_center_control__material,Agent_capture_threats__center_control,w,1,0,0,29,checkmate,1071.2,1029.79,0.048885,0.118485,1050.49,0.083685
861,Agent_center_control__material,Agent_capture_threats__enemy_king_danger,b,0,1,0,40,checkmate,974.55,949.55,0.050906,0.13976,962.05,0.095333
862,Agent_center_control__material,Agent_capture_threats__king_safety,w,1,0,0,43,king_exploded,785.05,763.67,0.049943,0.078618,774.36,0.06428
863,Agent_center_control__material,Agent_capture_threats__material,w,1,0,0,31,checkmate,578.94,562.53,0.033178,0.051131,570.74,0.042154
864,Agent_center_control__material,Agent_capture_threats__mobility,draw,0,0,1,60,move_cap,1020.7,1008.8,0.052087,0.171794,1014.75,0.111941
865,Agent_center_control__material,Agent_capture_threats__pawn_structure,draw,0,0,1,60,move_cap,951.0,954.5,0.047977,0.121105,952.75,0.084541
866,Agent_center_control__material,Agent_capture_threats__piece_position,w,1,0,0,27,king_exploded,974.93,1062.85,0.04766,0.106156,1018.89,0.076908
867,Agent_center_control__material,Agent_capture_threats__rook_activity,w,1,0,0,53,king_exploded,1047.89,986.77,0.051121,0.104877,1017.33,0.077999
868,Agent_center_control__material,Agent_center_control__enemy_king_danger,b,0,1,0,40,king_exploded,873.6,951.0,0.038167,0.072049,912.3,0.055108
869,Agent_center_control__material,Agent_center_control__king_safety,b,0,1,0,22,king_exploded,784.55,1030.0,0.051786,0.061764,907.27,0.056775
